500000
100000
4614	1633
3481	9684
1980	9892
4432	9207
4785	12671
2303	1297
2037	557
3885	762
3638	3529
1940	1621
2451	14066
1015	806
994	6917
4651	4748
1599	1152
2391	2226
2630	125
581	9526
4270	823
2641	6611
2757	645
1263	1096
4456	290
1934	5556
3674	1557
3833	12470
2817	8274
2409	4148
2606	1480
4222	12705
4587	3371
2438	986
1388	6096
4002	4153
2896	2860
837	9723
2568	7547
4342	2224
276	6067
1898	10034
3058	12088
3052	565
376	952
152	4639
3463	3441
2553	7379
1672	1841
3248	12450
600	15016
3317	1301
3357	407
3429	7691
1824	1627
3828	949
674	1110
2786	621
3081	6431
2592	4017
2114	1024
1361	12835
294	10095
2363	1562
1327	5975
933	1484
2969	731
1001	528
1403	315
1033	1613
2949	13246
2938	663
1314	1702
2126	2414
2933	15139
4819	1883
61	1731
2047	2342
3026	7066
4485	7608
1127	1881
3511	2298
3128	110
4900	1395
795	3820
2240	1846
4880	3861
2000	5186
3395	10746
3197	1722
4574	14393
4350	923
4977	1541
3040	420
2284	238
2143	76
3249	15495
2707	268
1132	5767
4334	1683
4796	844
2243	2926
137	3712
3534	3450
1838	6449
471	6690
1214	15402
4664	1764
2831	3751
4012	6199
1572	1603
3848	4398
1413	1433
4388	2040
2278	11816
3456	2342
2103	305
2777	1871
2936	871
3907	3373
4506	1490
3670	1233
346	430
1450	1846
3951	1403
700	5521
1185	3392
1801	1341
3202	1039
1648	2896
4718	2594
4170	1731
2868	7159
1219	722
2140	3019
2128	2488
4512	1517
432	1706
413	1647
1860	1290
4033	451
2632	217
3980	4254
3906	8972
2889	4724
1656	7742
691	5833
2260	2152
4690	4583
2761	1025
1605	1747
3196	943
3968	12776
4493	3652
661	6946
2509	2253
4172	1436
3528	847
2052	728
3458	648
3281	174
1515	920
4486	10092
1189	1324
4930	6862
2682	880
1845	10479
1960	1831
1353	4964
4238	3166
979	1816
1374	758
2344	5265
4907	5161
683	1382
1226	1771
4963	525
4098	3973
87	102
2757	828
3115	12053
887	4991
1250	12843
1940	882
4260	1229
4995	14558
878	1285
1263	2530
1207	1624
1018	811
4950	7721
1017	1097
3615	7187
3973	1162
3253	1670
22	6988
2783	988
1815	1359
932	3897
63	13315
3584	1751
4412	7291
1559	15045
4071	4850
1807	1228
2508	2271
4688	815
2232	3353
1892	4372
59	1810
1401	14633
3830	5252
4763	712
3508	7354
476	1638
18	10989
927	3541
1984	4539
3070	3011
3655	3420
3208	3797
2234	182
1031	1776
4959	7648
867	3792
141	1024
3450	10814
805	1718
4090	14715
819	1354
1898	2542
1108	14327
422	2937
847	1727
1434	623
2446	893
731	7250
3460	1928
899	2190
2997	1644
3324	12614
3587	1082
993	378
2525	15605
514	14928
2535	2452
4926	0
2078	1196
2024	76
4539	4041
4396	178
4797	606
4696	9322
3841	2751
4558	1438
2131	203
4726	6151
3092	1075
1854	3492
1267	9447
4939	2449
4646	425
3727	2178
2200	444
691	15086
3314	3289
1723	1017
2180	3717
4135	7135
2746	6426
4086	3122
4033	297
3746	140
4224	4852
4432	3597
1962	5985
2711	831
2936	1138
2126	3012
4217	3431
4607	6398
4620	7180
2368	11117
4298	6146
4119	7647
710	1594
2763	27
950	1286
55	14560
2641	7296
2144	2593
576	1140
923	11982
1199	1399
3506	5002
2666	1894
2142	227
1650	11145
1059	15285
4224	1231
3592	1693
1694	3144
2254	1287
3195	2646
3974	2350
4509	4588
3646	10566
1126	2301
2186	1350
2529	749
4332	1925
3235	443
942	1528
3748	2240
1875	4392
3221	1908
2228	13937
1658	2868
1927	1846
3895	1739
3383	3269
4196	1980
2337	1996
891	3293
3754	1936
2478	2563
747	1936
4259	14877
4423	515
3266	9750
313	1010
4059	873
3729	1432
4937	6211
565	3554
1419	802
1009	6301
1520	6549
3410	952
3304	10210
4876	1430
3119	3073
1625	1563
3723	175
4578	6780
2259	6344
3149	6151
3471	1614
455	458
996	1353
4401	5787
951	539
4109	586
1255	298
992	2079
4045	6343
3287	6040
3428	460
4819	6059
1355	1047
1103	1511
3871	3004
566	4734
132	911
3016	2013
739	1171
2411	6995
626	2252
1819	1434
4913	941
3908	1723
3993	481
1140	1217
2061	1026
2452	6773
4618	13112
4269	5433
4096	207
141	2123
696	3789
4417	9093
3325	1220
2522	956
2101	994
3826	1485
2487	1667
4646	5646
4853	3088
83	7687
377	1451
746	4344
3985	2511
2638	6015
1740	4369
666	1296
2299	472
1613	182
2955	3239
3327	1049
808	8475
3195	1577
233	4131
1405	14347
4336	1130
491	8848
4336	130
4430	1292
3991	4808
2343	7113
2955	1509
788	1182
1375	932
2698	1632
3324	796
1578	6442
234	3659
102	2579
998	3225
4426	1586
3203	5286
2837	2556
2588	457
2047	1442
3445	13936
690	1778
4790	2943
1011	2862
3378	7219
1225	4625
3122	2788
3018	270
2524	1069
1890	5855
591	8182
268	420
3622	6777
2800	7188
59	3418
830	11649
1547	5551
2671	549
1133	1863
4977	8317
724	4715
1169	9311
10	6419
4944	14867
4173	1721
4983	1198
2764	3946
2669	2168
1144	4781
1350	7574
2053	5060
1947	4304
1680	14601
1510	164
4440	1538
3820	933
2990	7459
3475	1336
4303	7594
4675	1670
3454	13529
3119	1307
4572	1584
4586	15417
3130	11915
732	912
1019	14627
1789	1193
2061	7257
2286	988
2966	2577
1980	14990
3432	6050
550	3025
4767	12452
2588	10644
4287	74
4728	3162
2776	5407
4942	3201
1196	2987
1789	5923
1933	5332
397	4575
3241	337
4840	7781
800	7947
2443	5739
3305	1638
580	62
3178	8883
651	4635
1839	290
2994	5101
2376	6007
3839	275
4573	7679
1359	1073
4130	3820
4978	12613
989	1850
163	5606
1381	5195
3015	171
3858	6159
3842	1001
4249	1765
3095	1802
3223	308
4119	714
2539	936
2070	3486
1678	9409
66	1867
2163	887
4749	3943
1969	1176
4592	10058
2062	406
2040	3684
4235	1191
611	5540
2004	1406
4073	7571
1271	3309
1492	12691
610	1496
2218	7503
294	2310
72	1003
2568	710
334	2430
1148	5477
4375	10903
2690	805
1911	1925
3531	393
237	413
1531	851
4744	6356
4758	3565
2140	1477
3916	5017
4044	637
2318	2900
2510	2959
2488	7083
4076	319
247	2758
3575	4897
3755	691
3900	2514
2283	1382
2225	14763
293	6684
869	274
3597	6681
421	7131
194	3369
651	6542
766	1479
2071	14135
972	1584
2616	1535
1970	1609
2225	1474
4086	5276
2142	657
3643	7724
3494	1096
3595	1433
1720	1293
2643	3763
3592	364
276	1623
4753	3262
2693	6379
3425	855
364	2553
3082	10134
1092	457
1053	1410
3534	317
2054	1135
338	3455
1277	1564
4068	14
4089	1770
2361	187
1388	6342
3041	109
715	1172
3028	957
4517	6453
2535	1894
1137	3917
646	12476
2810	524
4785	4463
4788	2437
2137	3733
3557	2245
2073	5631
1135	12161
1751	9732
3410	1409
4930	15355
3596	4859
2019	516
2522	1176
750	123
3590	137
3352	992
2473	7147
4624	171
4359	5183
1519	1749
144	1283
2954	9701
1866	2448
3948	125
4178	895
366	1343
3010	7016
889	7724
313	2154
4608	1033
1376	923
1921	1588
393	4444
4874	641
152	13293
4317	3781
3579	4831
1558	842
1404	415
4217	2986
1395	621
1742	12434
3453	1628
2055	658
2890	5753
2254	10755
1696	1628
553	5113
4731	3361
72	1707
54	2060
1267	3010
3393	72
1726	6312
1746	10676
2782	37
2422	1926
3426	1124
535	1251
4717	789
3372	1287
1736	4674
2006	3677
4234	2218
2375	2103
2401	5326
3843	6906
4528	598
1536	863
1281	1059
1159	989
1938	815
4770	267
3162	2783
3118	3451
4194	5094
1256	6403
2333	3509
2497	7332
290	281
900	5972
2135	3844
4492	3380
2949	1725
2105	369
2400	133
409	2526
3414	11270
4808	1332
3309	623
2194	4906
2990	1709
2934	7530
854	6072
2858	1392
4921	929
4963	364
335	13165
2036	5154
3114	9581
3603	413
4371	7085
329	1172
2713	1379
4264	1067
419	1613
796	820
4659	6920
1365	13038
731	3355
3465	12904
1177	1671
4139	1398
1532	499
4401	3552
894	3844
3191	2378
2137	1065
1230	678
1132	7340
3865	199
1541	6225
4284	3021
1687	7613
2885	803
1491	2638
1541	745
1360	6513
3438	1902
3244	13556
4443	771
3505	8605
3068	4221
4939	1276
4993	15158
2743	14075
3020	2529
3731	14039
194	11647
242	8734
3296	2645
4679	2245
2007	3262
2238	2883
4721	3257
480	6217
1259	1479
3293	1707
1012	1878
3977	99
1306	2362
2289	813
1225	3417
4477	1380
1701	3091
3533	361
3788	1899
2854	2436
4518	795
3460	6673
935	1390
2495	1935
4041	3588
2016	7407
4116	4047
1930	6728
2520	1808
3179	14795
3623	294
4386	682
2533	1569
2968	1697
3729	177
2337	1641
195	768
1754	5738
2054	710
1002	3084
2917	218
3347	13559
1159	494
3391	364
3476	10669
2613	664
1943	466
2139	160
1316	1016
99	1261
2193	3758
4032	1613
2374	419
2111	5098
1950	9234
4161	747
982	1577
4389	2952
2627	5823
1615	3157
4126	1460
3158	3899
120	855
1295	2197
2768	7746
1365	98
2026	5819
2994	1308
2326	12833
2460	3078
1297	879
2963	1470
613	1731
2703	3648
1257	6210
4428	1163
1589	4557
1591	4877
172	616
2071	6535
4001	8794
4695	1787
908	1718
136	1730
4132	8014
729	9296
3421	3342
697	572
969	94
1944	676
1720	709
1443	1532
3250	1883
4055	7400
3288	1752
1731	5701
656	3027
1480	484
488	6701
4562	244
2760	2445
3637	3618
2682	15557
2914	2745
595	2404
4361	902
3801	5935
855	1236
228	14788
4023	7254
3479	6777
482	4513
4485	574
409	239
3726	14645
3447	5694
1577	1737
3697	5024
4041	2446
4255	1230
4579	1515
1370	355
2555	325
2126	943
4468	667
4279	14944
4951	1154
3285	7453
88	1353
3561	2761
2741	444
664	2736
2664	1190
365	249
834	6088
4296	1098
1144	4730
4763	9946
1016	7091
952	423
3626	1773
2110	552
816	4154
2035	4617
1488	1891
714	2473
2038	1962
3612	709
3980	334
2920	2361
3589	1358
660	3781
227	2095
2219	5195
3117	1734
2838	14971
2277	2464
413	7731
2707	107
4198	544
693	785
1313	925
4937	2052
3540	2085
3263	1246
1554	5672
1793	272
3580	10773
539	881
3986	543
4581	1206
1768	118
390	255
4708	9985
2248	2174
1403	6108
4337	14601
2905	578
509	799
1088	2905
662	1200
1261	461
3182	6309
1776	1137
785	3885
2106	125
4422	2847
3718	613
2300	319
1066	5365
199	726
317	5665
2170	206
2632	965
4539	28
2487	1945
2580	6475
1503	1139
4630	5127
2359	1601
4085	2439
2840	256
3601	7179
3503	14341
1064	13055
1712	3260
159	2781
1706	2138
528	3968
2895	1198
43	11209
4634	5157
4367	253
2336	1517
1366	2782
3130	7670
3718	1919
1503	1018
653	1718
3356	882
3314	1252
3013	694
2776	1846
834	5708
2652	9134
213	562
1940	403
1352	9638
3279	6877
1442	3925
1177	6884
2952	4280
725	3689
2117	432
3923	1017
4708	1611
3266	6505
610	1041
332	6044
2007	1671
3566	1260
4467	1940
4806	632
3811	1386
2877	1366
4770	1864
1669	5228
874	3428
530	1264
2179	4584
4018	13
888	2661
2919	1647
991	377
473	7381
3487	2381
3981	1787
4585	2971
723	2099
88	899
2929	1246
4867	1002
2235	10468
1440	1870
2364	1727
1032	1587
3812	6613
3432	524
185	2161
3979	1523
4919	43
1162	4404
2411	1904
4606	1047
201	6459
4178	2810
3747	2748
2931	1019
1386	266
3873	1019
956	2994
1453	569
4478	2045
3899	247
3209	9535
2895	6821
1376	4773
697	1826
77	534
2955	1363
96	5708
1431	1897
4266	834
3555	1238
3651	1099
1918	106
890	14060
666	552
563	242
1066	15529
3023	626
2923	1655
409	3064
3964	763
2965	731
4511	1125
826	548
3031	5383
3206	1338
778	1183
86	1789
2551	2446
117	1946
638	1639
9	764
4564	600
4691	1301
3630	4403
541	26
4370	3639
3555	6287
3467	934
2453	836
564	1172
1273	1697
2889	1007
4290	2914
4939	676
1141	584
3218	3827
1585	423
4842	1479
3548	1401
2273	258
3298	1541
4580	2191
1991	861
4927	2174
1561	6
3660	5538
4545	540
4360	1477
3392	3516
35	985
4	1434
2126	424
386	1479
3092	9896
59	2002
4491	8002
2425	853
3794	9293
48	3290
3234	712
4039	2950
1799	378
798	250
1118	931
4000	326
6	7528
2936	632
4097	5404
2901	11453
1273	455
4231	1294
1733	957
761	5322
4459	304
2775	5609
4045	2887
1071	7376
4726	1952
1074	2391
660	464
3249	2866
4653	1561
1633	1636
4052	349
2985	1973
1570	439
2705	3337
127	2248
739	963
1376	5833
1579	623
4888	180
4688	402
129	5227
522	2615
4145	2585
4284	1151
1720	3015
4977	11030
766	685
640	8139
4999	3504
2697	5955
2024	1773
3623	256
3473	1027
4453	8927
2	462
1939	1656
4528	1210
4097	9442
4687	3634
4536	3341
2430	2238
3830	1342
1568	3384
4271	141
4167	1611
502	3072
3865	15186
884	659
1493	2057
3181	1081
2724	776
4024	7044
1426	3807
981	542
323	3636
3974	1949
4976	12
936	2740
1186	2688
3593	3615
4931	1587
2265	928
3730	5828
4323	6811
653	944
1330	1861
2965	4267
4582	7377
3079	1249
2639	313
1024	1840
3854	3582
4582	1640
4840	10012
1507	493
3708	948
570	64
1066	607
3730	6116
1563	1001
2040	9457
3157	3
1550	2661
1598	4596
1825	2479
3534	5782
652	1359
847	924
3407	9267
3366	472
1716	2026
2537	2350
2158	54
456	1099
3442	1845
1645	1205
4799	527
4902	1360
3039	1230
2920	268
965	5237
1003	6135
4975	13961
3026	4091
4604	764
305	3413
820	3385
3079	6452
780	1357
4723	2145
1417	3199
2753	149
3818	5444
3220	3374
127	3282
4043	7857
630	7652
2389	7191
4923	1128
4999	11000
3228	3482
3426	1404
1909	8116
4959	1818
1623	5306
1013	12992
2200	5832
4630	613
1568	1777
2768	2283
2351	10804
3695	1717
1834	1543
3502	7967
3709	5240
1533	3316
3880	1675
281	15311
2316	7550
3512	633
3013	4550
596	2417
1551	611
4077	3214
2082	1398
3345	12815
15	451
3854	13067
106	1326
1219	290
2864	3326
460	10321
2088	1867
3445	6715
4300	9946
2620	998
2734	7159
929	1263
3397	11968
4598	3710
4615	1532
3360	3379
2958	1708
3502	252
837	399
2423	1659
1050	1100
3126	321
2419	1388
855	2072
2971	2226
4800	234
3491	1958
1451	4791
531	6573
3720	2006
392	427
1501	6897
3069	562
2359	2991
4324	532
3832	937
4340	2567
873	14481
4802	1195
2054	1936
3257	1727
1279	1835
2804	24
3411	2351
272	14572
820	10810
2149	7015
1615	12470
1228	5
1339	4967
239	840
2351	14219
4029	2672
1502	2933
1349	2977
2524	372
608	949
663	2729
2593	4329
2488	84
3214	3738
857	2893
1350	4998
263	3857
3938	5571
1336	7586
3957	2734
2139	514
86	4479
1100	3837
2611	6424
4046	752
1126	5195
17	6446
4545	3904
2203	2730
298	10147
2137	2505
2666	2392
181	3351
2095	1666
102	14221
1095	6431
3133	2956
4031	3749
1916	576
4469	2493
1807	568
1803	750
3476	14674
4637	2511
1604	13565
3927	10172
1865	6413
2201	1286
192	2003
4853	2511
3678	1860
2421	3257
4533	2652
4615	12502
3309	917
1618	7137
1045	10315
3424	5640
1497	81
3564	777
906	9580
1731	5060
332	9263
4204	3699
3201	1062
1154	1728
2384	1697
2510	1676
3258	1295
231	2863
3208	377
2635	1571
568	5113
1677	1836
2239	1860
791	0
2359	4126
1799	3694
3696	4127
2875	4533
2391	3744
3126	1233
2723	1351
2427	38
3853	8010
2358	5394
4533	771
3936	896
1233	2377
4585	3892
1696	3903
4510	14814
3648	817
1514	3511
4045	2195
2790	1259
1579	5316
3498	828
608	2011
3723	792
117	851
4797	1479
3476	8008
4368	261
3040	734
4093	2823
545	7457
1160	2813
999	1902
13	1461
2252	6108
236	3753
2293	1361
4054	4341
1975	3784
4423	1090
1299	1371
4756	2202
1396	3053
4236	1391
2325	1553
3561	9890
165	1766
3566	2818
3052	12986
4255	751
1205	14669
4518	8333
3652	1391
2578	1652
4591	3521
4311	1315
4735	2493
1739	461
333	7069
236	557
2439	3582
1044	13999
3602	1148
3631	568
2135	2733
2898	213
3600	7478
3819	1821
2217	7641
4893	1839
2257	980
442	2624
1568	4867
4513	12919
377	1579
487	5414
1823	4607
1855	2117
3409	3127
2300	1195
2263	6873
1891	1519
236	1281
3868	3446
452	6967
2280	575
2621	1963
4385	1361
679	2096
1286	692
646	1313
4406	5030
4340	1705
962	1076
3497	1899
1373	242
3997	12064
3829	3021
3690	5123
3737	13020
2044	9315
3578	1922
2258	6831
1188	500
4060	2648
2683	2535
1188	8726
1856	493
4047	383
2780	3578
147	5961
3401	128
1560	1653
3070	10160
4785	3009
385	13976
3138	1417
4836	433
4017	6491
2626	584
4734	1904
504	12631
2140	551
2142	3357
1944	3198
398	1603
278	3793
3977	686
3169	13498
4615	1701
4034	116
1821	2917
1237	3650
1349	2556
2977	1221
1644	12825
4902	1317
2525	817
4742	4250
800	2562
4862	2680
2191	403
1044	943
3989	66
4032	5363
3351	4424
3044	1400
228	1020
1910	1448
615	10372
211	14956
4185	12031
1627	3898
1729	1323
1377	1172
4597	3736
3098	2998
576	12285
2218	983
2252	564
3500	554
1103	119
4673	5597
2360	7387
1813	4033
656	7151
567	95
458	5092
1270	7262
637	376
4766	6133
3262	779
3827	453
2745	3821
2619	578
4591	5982
4894	259
1350	11370
3015	352
22	12808
329	3437
208	302
3660	5445
887	1788
1591	1774
3712	2034
2125	1649
4955	1454
1914	172
2593	1911
2429	7312
2477	5339
829	30
1214	912
4438	12717
1353	88
4011	565
1704	1996
3483	6423
4199	344
709	1337
811	3450
3885	3426
4819	1853
4743	241
4633	3232
1977	2126
1104	7276
3515	2542
1236	874
4935	5415
2591	486
3691	440
40	8101
4867	1900
611	85
3737	1556
4118	15540
3327	7916
3631	4258
4849	119
448	1705
4942	4888
789	833
4605	2777
4195	691
3386	2562
2656	12818
1560	1529
4143	425
1269	551
4035	1508
859	2158
3824	1389
4827	7409
1822	3014
3745	3238
784	417
2069	2569
1879	775
2326	2318
2521	4608
1142	1685
1214	1568
643	2363
4454	1564
3057	3840
2494	327
1730	2326
4722	9369
720	2360
3066	2331
3263	626
4358	928
2678	12318
3380	4587
2204	3119
1767	3689
1708	15436
70	11940
2755	11156
373	14567
4822	5505
4044	1781
1607	929
3579	551
559	1495
2952	1345
3498	3891
301	13180
2368	374
2924	14131
4255	6502
260	1215
3500	743
1715	3165
2505	432
3211	12462
493	3488
2127	295
401	1043
3500	4725
1559	3868
219	7663
1795	751
2435	706
1356	472
2640	222
2305	853
3857	1184
405	497
3891	3250
4373	3123
873	1261
3414	1926
1957	106
2929	1765
1365	903
89	5684
3601	8128
3050	1950
4072	2970
2241	832
4992	1120
288	4395
2549	396
3664	56
1311	124
3942	12833
2630	1152
2744	8890
4999	940
2367	1397
3477	463
4885	1526
418	5318
3630	815
4942	5793
1928	1344
2364	3707
1100	2285
2858	2839
1956	5508
2054	1369
45	554
3867	996
1308	2935
3940	6867
3802	2646
1181	2572
2658	985
2423	2861
4855	1039
1451	10697
4865	2081
131	1691
134	1516
2613	488
106	884
1105	2655
2281	517
792	144
4762	6438
3989	12944
4515	2297
2925	14671
4897	143
800	631
4279	1322
1383	3806
4491	14168
3478	1868
3782	99
3417	4480
4642	1173
1280	3263
3228	7508
2004	3267
2081	1412
1561	18
2466	1046
1700	1293
2594	268
3837	1903
452	1214
1803	1694
599	1892
4180	7428
611	6291
356	15119
4731	6769
2234	6406
1835	11344
976	7637
1146	2824
1866	3354
1102	1510
4747	1856
4868	2536
509	6686
3734	7019
4759	3473
3957	5753
3302	1378
3046	6183
3583	1091
1862	1841
920	168
1521	1851
2556	1392
3348	3439
2117	2832
208	2825
4706	1693
3632	5669
512	1503
4775	11934
4715	4957
2252	2014
212	1107
2255	1370
3505	244
1251	11327
3362	684
924	93
1863	1080
464	919
133	1647
2944	4341
4792	1082
3221	8094
4136	2692
253	2628
1894	1499
3429	2151
3989	494
2469	3439
947	3010
3753	3832
1399	234
4637	5776
3970	4861
678	196
1536	2908
2573	77
1238	7482
1348	1145
467	5015
480	14116
2072	3187
1159	1543
4674	873
4993	1010
3756	3069
4097	15150
3175	2086
4435	7031
2324	3883
2277	3018
1118	1079
3623	3732
3531	14967
149	7926
977	2806
3321	14080
1746	1660
1763	2923
4610	1537
1235	3672
1493	988
1915	10
4412	1850
2775	1288
3902	311
3262	7423
1873	2610
4088	3333
4088	1634
3015	3108
1315	1650
2264	1465
564	3514
1097	940
2998	14008
3410	6571
4270	2824
4502	2784
3828	1910
1256	862
2568	601
1456	1695
879	679
3814	12760
3965	754
2875	6981
1713	918
2572	1010
2502	993
1000	4208
822	1656
3991	7391
3447	3122
1026	8205
423	891
4591	2505
2530	1853
940	6624
3808	2084
4881	2182
297	278
32	7606
4659	25
4830	1111
1879	2192
305	12548
1281	247
4177	633
815	1013
2113	1701
3839	1380
892	2411
4338	2166
3450	1094
2637	1819
2354	20
2357	1649
3088	6196
368	1166
1566	2833
4064	1460
2572	1219
3840	417
3281	9510
710	1867
4521	15622
3458	1169
3815	12705
4227	2193
2169	9218
3734	666
1353	220
0	3381
3192	1614
336	12049
2619	203
3848	381
808	6357
4187	2153
4967	1813
1966	168
1610	1142
1536	2194
79	14002
3411	923
362	3866
4283	459
3814	2143
2899	253
851	409
3693	653
2646	1215
1496	312
3382	14508
1049	3316
4810	4831
2661	161
1198	13621
890	1149
3972	6386
2771	2403
1989	2475
307	2291
496	501
4870	10750
3351	6235
4869	2070
1014	6481
3888	6991
29	374
3387	1699
3771	555
4843	393
2434	1182
1200	647
1160	673
331	344
4865	1863
2214	14857
1863	3431
2632	1170
2980	248
4072	5289
4372	441
1983	2618
126	7266
1736	2048
817	921
4753	4827
3601	2328
409	241
3657	13191
594	6632
399	310
590	1546
565	5532
1962	2859
4396	1278
1247	249
3776	14818
550	2910
1873	515
466	393
2278	5734
719	1904
401	1896
4614	1393
1407	610
4664	3066
3575	2832
3432	243
896	6936
164	10575
1957	773
1610	173
434	9581
157	5204
1853	171
4998	11647
3991	1162
4261	6755
4635	10515
3991	2923
2195	1290
2759	3539
2624	10933
3903	269
4048	1015
4861	11886
271	212
489	5093
4657	4422
3315	12941
635	77
1303	3764
1135	13813
754	1834
670	3356
1803	7154
4637	3795
2093	2222
19	13200
1145	1469
751	1721
4646	1591
3355	838
683	12459
4373	5380
2353	4873
99	5947
3179	2758
2196	4404
62	8141
4587	10586
4859	6058
325	10042
274	3060
4783	3799
3911	942
3338	3641
3879	5837
649	6726
1425	1179
4015	90
86	1100
324	940
3978	222
3326	9808
787	6062
2474	1879
3935	3266
3234	5488
960	6400
2605	7698
2800	827
4276	10498
3679	3733
2056	6106
2026	637
3503	388
2755	564
3743	12186
717	75
1439	4239
4607	1648
4098	4568
1870	774
3156	12610
828	787
2269	218
2469	14409
2347	5699
4494	7611
3490	2443
4551	6167
4901	5910
3336	1025
4387	647
4916	1108
789	660
4650	7105
4380	1878
1761	135
3821	810
4361	2869
1646	2334
2990	539
2056	3704
3510	10151
3324	3254
639	410
2280	4050
3188	13820
2385	13131
295	1281
3840	3674
1533	64
4831	2642
1471	4151
851	1643
2637	983
3657	1537
2530	1138
1234	830
4853	2206
2472	1489
2764	335
2905	976
3952	366
4625	2156
3677	3389
3729	3984
3144	3707
2260	889
3113	8721
1174	4538
345	1164
3677	3446
3242	368
4026	10881
3419	1133
3070	252
1523	9445
271	1102
1963	1187
3370	1857
1271	80
3304	15388
3043	65
4739	3146
3031	2191
4287	266
4644	184
4083	5556
4822	3284
1671	2073
3258	26
4966	604
4671	658
4003	1426
1030	4144
3213	1853
4100	1112
4004	841
3293	704
371	1975
400	983
4302	893
4407	844
779	1578
4517	2592
4203	8364
2272	3530
1231	3371
3934	1286
2829	6492
25	5049
3402	1263
1645	10533
4838	293
222	6071
493	3456
4445	7394
1683	3190
905	1867
3212	4370
3456	3997
3867	2192
3373	2805
4586	24
3569	410
4004	6527
2076	6177
3376	1585
858	14437
382	2937
3136	1450
265	1720
805	1744
4413	575
2932	243
839	2092
1998	5779
3242	341
2362	5188
2030	5334
3063	3225
4057	7190
3446	1453
2864	333
2034	1507
227	2203
953	3769
46	7809
577	371
4260	12058
1198	2582
4556	220
720	6045
1830	506
4959	1991
2684	2791
753	2604
2739	104
2791	2353
4649	2637
4246	4862
4214	13440
3281	1195
1461	7326
4321	523
3826	1798
3391	3659
4986	1535
2998	425
4112	20
155	3687
1004	2864
4702	848
187	7390
921	10899
140	1939
333	9546
2351	451
4697	6221
3301	6530
3461	380
572	2686
1752	3160
1146	11457
519	1661
2151	5511
423	363
4149	1173
4904	14108
4865	5345
1874	1508
3961	3196
4976	437
1461	2318
4937	4841
2119	3283
3412	159
3405	7236
1841	187
1500	4911
1340	1617
3172	52
539	13238
4320	1158
3276	561
2140	1552
2210	3145
1343	403
4751	2561
449	70
1	2382
3195	731
1678	15245
4875	1225
457	1861
